symbol,Date,Open,High,Low,Close,Volume,Daily_Return,Volatility_14d,ATR_14d,VIX_Close,Target,Sentiment_Score
AAPL,2020-03-17,59.804833950382424,62.24525368604919,57.60362153116066,61.0975341796875,324056000,0.04397008090264398,1.1790470244605498,5.198234802855244,75.91000366210938,0,0.0
AAPL,2020-03-18,57.934642818544056,60.40647473225053,57.29433197423103,59.60186004638672,300233600,-0.024480106331329354,1.1528253930292542,5.13006124602637,76.44999694824219,0,0.0
AAPL,2020-03-19,59.775827267657704,61.092687597465435,58.62085583762495,59.14518356323242,271857200,-0.007662117974151728,1.152703922974245,4.926232278258248,72.0,0,0.0
AAPL,2020-03-20,59.72509337905043,60.848656123776394,55.09070998430256,55.39032745361328,401693200,-0.06348540799784319,1.0826448516427158,4.852881224010362,66.04000091552734,0,0.0
AAPL,2020-03-23,55.11004159498472,55.211524041383235,51.37208822817037,54.21360778808594,336752800,-0.02124413628918853,1.0807047072367666,4.825784446512906,61.59000015258789,1,0.0
AAPL,2020-03-24,57.11070131069981,59.84832336499044,56.61295251663222,59.65260696411133,287531200,0.10032534999857856,1.162068156902977,4.985257247587815,61.66999816894531,0,0.0
AAPL,2020-03-25,60.58768835145107,62.39988241978959,59.02920219006361,59.3239860534668,303602000,-0.005508911133460415,1.1584883438748865,5.030474604422106,63.95000076293945,1,0.0
AAPL,2020-03-26,59.565624014727966,62.503792458271775,59.52696298189895,62.445804595947266,252087200,0.052623209432806295,1.1882894197385916,5.055849325344239,61.0,0,0.0
AAPL,2020-03-27,61.0709416804956,61.82481325258339,59.69367489036661,59.86039733886719,204216800,-0.041402417244982836,1.1531885728388294,4.803177163127878,65.54000091552734,1,0.0
AAPL,2020-03-30,60.58527581752455,61.740247254497845,60.26149432911051,61.56869125366211,167976400,0.028537964843840635,1.1126494540123566,4.5876146551836525,57.08000183105469,0,0.0
AAPL,2020-03-31,61.75959108899796,63.42438996368667,60.88973623938196,61.443058013916016,197002000,-0.0020405377666464775,1.104766490925223,4.536010316323229,53.540000915527344,0,0.0
AAPL,2020-04-01,59.56079401122782,60.0972038911912,57.78001201918498,58.210105895996094,176218400,-0.05261704450302107,1.0432206230251508,4.32424350634724,57.060001373291016,1,0.0
AAPL,2020-04-02,58.072365060446906,59.234584992288006,57.241171415485205,59.181427001953125,165934000,0.016686468629562246,0.8945470022472786,3.9196918889378707,50.90999984741211,0,0.0
AAPL,2020-04-03,58.66677342106095,59.3674871060243,57.741345715951596,58.33091354370117,129880000,-0.01437129013843963,0.7060667944352631,3.380520571690018,46.79999923706055,1,0.0
AAPL,2020-04-06,60.62394928655553,63.5742000668219,60.256680497705005,63.41956329345703,201820400,0.08723761451024536,0.7777321417610596,3.4234958837066043,45.2400016784668,0,0.0
AAPL,2020-04-07,65.43230242458398,65.64977167238716,62.581119246295906,62.68501663208008,202887200,-0.011582335532303145,0.770546571117822,3.3710280423233745,46.70000076293945,1,0.0
AAPL,2020-04-08,63.4848025037082,64.60353188066507,63.119952317554805,64.28942108154297,168895200,0.025594704056308926,0.7731360028813172,3.3315054343765538,43.349998474121094,1,0.0
AAPL,2020-04-09,64.92487082512187,65.2558970699064,63.95836739563788,64.75331115722656,161834800,0.007215651780332788,0.7031109500947235,3.0129042582904604,41.66999816894531,1,0.0
AAPL,2020-04-13,64.8306516969401,66.13301897916537,64.23141674512242,66.02428436279297,131022800,0.01962792609138364,0.6867255079391368,2.8617159017618916,41.16999816894531,1,0.0
AAPL,2020-04-14,67.65526649113433,69.64868059310524,67.18409293567838,69.35872650146484,194994800,0.05050326816644679,0.5928793390201492,2.7181216627195894,37.7599983215332,0,0.0
AAPL,2020-04-15,68.23516945822269,69.18475770892147,67.8074941646766,68.72566986083984,131154400,-0.009127281779195195,0.5950820489242347,2.5881610989383224,40.84000015258789,1,0.0
AAPL,2020-04-16,69.43845862105105,69.63659364674618,68.22308052874929,69.27173614501953,157125200,0.007945594204980422,0.5641923823526691,2.4619972927377445,40.11000061035156,0,0.0
AAPL,2020-04-17,68.78847886393716,69.33455576393993,66.89654391550201,68.33180236816406,215250000,-0.013568791965712035,0.5281403365780555,2.439560302941835,38.150001525878906,0,0.0
AAPL,2020-04-20,67.15992291899424,68.06118282102301,66.89413295001411,66.91345977783203,130015200,-0.020756698069958168,0.535956229826616,2.407975981693213,43.83000183105469,0,0.0
AAPL,2020-04-21,66.75640021366904,66.99077762058634,64.1347578473476,64.84513854980469,180991600,-0.030910391345696953,0.5583819525789739,2.430930699474215,45.40999984741211,1,0.0
AAPL,2020-04-22,66.11126755910753,67.14784486961675,65.77058148476895,66.71292114257812,116862400,0.028803741260246873,0.5010736923601229,2.3337635798371457,41.97999954223633,0,0.0
AAPL,2020-04-23,66.65734110784256,68.0781026916564,66.41571518879498,66.45437622070312,124814400,-0.003875484950245811,0.5035302148619379,2.310118860269904,41.380001068115234,1,0.0
AAPL,2020-04-24,66.97870028455014,68.38254612868516,66.93037215656294,68.37287902832031,126161200,0.028869472813131347,0.49840680903539064,2.3316923258348567,35.93000030517578,1,0.0
AAPL,2020-04-27,68.09017755648323,68.75223755503086,67.64317552817161,68.42121124267578,117087600,0.0007068916073498244,0.36096942338064936,2.0363905761018937,33.290000915527344,0,0.0
AAPL,2020-04-28,68.88270980207805,69.06392923095741,67.22032976851494,67.31214141845703,112004800,-0.016209444470152823,0.3657595429305213,1.9488867929841232,33.56999969482422,1,0.0
AAPL,2020-04-29,68.79815533490073,69.99178804731254,68.59519043374839,69.52303314208984,137280800,0.0328453630659058,0.37472496558802426,2.0032533201463028,31.229999542236328,1,0.0
AAPL,2020-04-30,70.06185756526263,71.16608991336996,69.67284332982524,70.98970031738281,183064000,0.021096133310171128,0.3802830498878642,2.0279338270757026,34.150001525878906,0,0.0
AAPL,2020-05-01,69.16541493960355,72.24614521202258,69.06876605288338,69.8468017578125,240616800,-0.01609949829990276,0.3871656388747408,2.1190607502968635,37.189998626708984,1,0.0
AAPL,2020-05-04,69.87097499683554,70.9631215704607,69.18233960605242,70.8350601196289,133568000,0.014148942212745874,0.3294977439334919,1.9873740170180068,35.970001220703125,1,0.0
AAPL,2020-05-05,71.2941362490643,72.72939466051092,71.1491592367676,71.89820098876953,147751200,0.015008681680302782,0.3300280970342415,2.0118813173104186,33.61000061035156,1,0.0
AAPL,2020-05-06,72.59891211487862,73.27063178737225,72.21472783850132,72.6399917602539,142333600,0.0103172368888651,0.3308097417368252,2.0089468659251213,34.119998931884766,1,0.0
AAPL,2020-05-07,73.26580616038919,73.73697961793019,72.96377378346223,73.39144897460938,115215200,0.01034495181160855,0.3221999166547745,1.9131594380135755,31.440000534057617,1,0.0
AAPL,2020-05-08,74.05046319414457,75.19159993074032,73.72338371341871,75.13829803466797,133838400,0.02380180640203644,0.3074525345453632,1.9390509764407895,27.979999542236328,1,0.0
AAPL,2020-05-11,74.64645469079235,76.81485582493812,74.4380900872954,76.32061004638672,145946400,0.01573514496127193,0.24988186196221868,1.9048185453267885,27.56999969482422,0,0.0
AAPL,2020-05-12,77.00383559042835,77.45448015586908,75.3272624261115,75.44840240478516,162301200,-0.01142820584205817,0.2551213081949551,1.8922836460371824,33.040000915527344,0,0.0
AAPL,2020-05-13,75.62767417091105,76.54834228640952,73.46169113408281,74.53741455078125,200622400,-0.01207431602217901,0.26527859501870066,1.9940167638561317,35.279998779296875,1,0.0
AAPL,2020-05-14,73.77667808210235,75.0559160635201,73.05468108965971,74.99534606933594,158929200,0.006143646399791702,0.2481942669418188,1.9992356971331569,32.61000061035156,0,0.0
AAPL,2020-05-15,72.7687943111998,74.59800522378177,72.73487156458532,74.55197143554688,166348400,-0.005912028639472489,0.25285711225445623,2.081479445553969,31.889999389648438,1,0.0
AAPL,2020-05-18,75.87484151863012,76.6816307787651,75.18434194281018,76.30851745605469,135178400,0.023561362452050094,0.2403200427517673,2.1019122941808086,29.299999237060547,0,0.0
AAPL,2020-05-19,76.32546668705436,77.17102150533867,75.83606375790906,75.86756134033203,101729600,-0.00577859628810895,0.22149275426366197,2.005863088364673,30.530000686645508,1,0.0
AAPL,2020-05-20,76.72522965116472,77.41330397310716,76.68646396339064,77.34304809570312,111504800,0.019448190100011864,0.2194667209760292,1.9989120784714598,27.989999771118164,0,0.0
AAPL,2020-05-21,77.204952332668,77.74523944094076,76.52898900422082,76.76642608642578,102688800,-0.007455382525962007,0.2050060728812027,1.8588314554415126,29.530000686645508,1,0.0
AAPL,2020-05-22,76.50475370458611,77.34304783651851,76.40300024409417,77.26067352294922,81803200,0.006438328078045563,0.2022743791989823,1.7987790002998025,28.15999984741211,0,0.0
AAPL,2020-05-26,78.37758347481825,78.5568683167511,76.68162339962899,76.73735046386719,125522000,-0.006773472650695722,0.20517795638719183,1.7974154557455242,28.010000228881836,1,0.0
AAPL,2020-05-27,76.59440129810365,77.21705526702166,75.85544287582236,77.07168579101562,112945200,0.004356878692415522,0.20358983992230634,1.7966427123595656,27.6200008392334,1,0.0
AAPL,2020-05-28,76.74702903556799,78.36303980666368,76.47083369438819,77.10560607910156,133560800,0.00044011348315264875,0.202235412133012,1.853444016259509,28.59000015258789,0,0.11747737228870392
AAPL,2020-05-29,77.34788086093664,77.80821132778638,76.67434283627068,77.0304946899414,153532400,-0.000974136550889737,0.18041835893831948,1.805852411644134,27.510000228881836,1,0.3394265532493591
AAPL,2020-06-01,76.98445678308985,78.09894607051093,76.85362353528801,77.9778060913086,80791200,0.012297875084150034,0.17581658242412557,1.7250350400427195,28.229999542236328,1,0.0
AAPL,2020-06-02,77.71129433668344,78.36302799682535,77.27034305104888,78.33879852294922,87642800,0.004629425342101978,0.16567136322077508,1.6511398411869262,26.84000015258789,1,0.28991695245107013
TSLA,2020-01-27,36.132667541503906,37.62933349609375,35.95199966430664,37.201332092285156,204121500,-0.012039272835579595,0.6174578220946771,1.7830468586512975,18.229999542236328,1,0.0
TSLA,2020-01-28,37.89933395385742,38.45399856567383,37.2053337097168,37.793331146240234,176827500,0.015913383222044608,0.60858848867528,1.7768564224243164,16.280000686645508,1,0.0
TSLA,2020-01-29,38.37933349609375,39.31999969482422,37.82866668701172,38.732666015625,267022500,0.024854513769903885,0.5899885091551099,1.7418090275355749,16.389999389648438,1,0.0
TSLA,2020-01-30,42.16133117675781,43.391998291015625,41.20000076293945,42.72066879272461,435085500,0.10296225866535558,0.6796315138310953,1.9511423110961914,15.489999771118164,1,0.0
TSLA,2020-01-31,42.66666793823242,43.53333282470703,42.167999267578125,43.371334075927734,235789500,0.015230690473505337,0.6683496545107157,1.9951422555106026,18.84000015258789,1,0.0
TSLA,2020-02-03,44.91266632080078,52.409332275390625,44.90133285522461,52.0,705975000,0.19894859376394902,0.9614333726020522,2.414618355887277,17.969999313354492,1,0.0
TSLA,2020-02-04,58.86399841308594,64.59933471679688,55.59199905395508,59.137332916259766,914082000,0.13725640223576474,1.062178658096503,3.2071898324148997,16.049999237060547,0,0.0
TSLA,2020-02-05,54.88399887084961,56.39866638183594,46.94066619873047,48.97999954223633,726357000,-0.1717583947927872,1.3604077722015717,3.9777614048549106,15.149999618530273,1,0.0
TSLA,2020-02-06,46.66133117675781,53.05533218383789,45.79999923706055,49.930667877197266,598212000,0.01940931694254422,1.3501108125777372,4.370618547712054,14.960000038146973,0,0.0
TSLA,2020-02-07,48.70333480834961,51.31666564941406,48.66666793823242,49.871334075927734,255952500,-0.001188323805631053,1.347823430845729,4.500332696097238,15.470000267028809,1,0.0
TSLA,2020-02-10,53.33333206176758,54.66600036621094,50.15999984741211,51.41866683959961,370338000,0.031026496329857656,1.3348833341121047,4.661475590297154,15.039999961853027,1,0.0
TSLA,2020-02-11,51.25266647338867,52.23400115966797,50.53333282470703,51.62533187866211,175462500,0.004019260937028868,1.3371980123511873,4.557713917323521,15.180000305175781,0,0.0
TSLA,2020-02-12,51.858001708984375,52.650001525878906,50.891334533691406,51.15266799926758,180337500,-0.009155657933695438,1.34262931278436,4.557618822370257,13.739999771118164,1,0.0
TSLA,2020-02-13,49.45600128173828,54.53333282470703,49.0,53.599998474121094,394339500,0.047843652551780025,1.3345664215402286,4.859523773193359,14.149999618530273,0,0.0
TSLA,2020-02-14,52.4813346862793,54.198001861572266,52.366668701171875,53.33533477783203,235405500,-0.004937755668348531,1.330687416644692,4.8687141963413785,13.680000305175781,1,0.0
TSLA,2020-02-18,56.106666564941406,57.33333206176758,55.490665435791016,57.22666549682617,245725500,0.0729597130158357,1.3415156520446339,5.064809254237583,14.829999923706055,1,0.0
TSLA,2020-02-19,61.56666564941406,62.98533248901367,60.06800079345703,61.16133117675781,381345000,0.06875580895325561,1.3490097105576722,5.367094857352121,14.380000114440918,0,0.0
TSLA,2020-02-20,60.79666519165039,60.79999923706055,57.3293342590332,59.96066665649414,264523500,-0.019631105097986157,1.3321384041671176,5.307999474661691,15.5600004196167,1,0.0
TSLA,2020-02-21,60.46533203125,60.87066650390625,58.6966667175293,60.06666564941406,214722000,0.0017678087791648256,1.335814358973267,5.365761348179409,17.079999923706055,0,0.0
TSLA,2020-02-24,55.93333435058594,57.56666564941406,54.813331604003906,55.58599853515625,227883000,-0.07459490327646512,1.1426760197077106,5.095428194318499,25.030000686645508,0,0.0
TSLA,2020-02-25,56.599998474121094,57.106666564941406,52.46666717529297,53.32733154296875,259357500,-0.040633739641448896,0.989363640341942,4.526904242379325,27.850000381469727,0,0.0
TSLA,2020-02-26,52.16666793823242,54.22066879272461,51.740665435791016,51.91999816894531,211282500,-0.026390470576789893,0.6495065767369989,3.8328568594796315,27.559999465942383,0,0.0
TSLA,2020-02-27,48.66666793823242,49.31800079345703,44.599998474121094,45.266666412353516,364158000,-0.1281458395846271,0.8550016799058187,3.837475912911551,39.15999984741211,0,0.0
TSLA,2020-02-28,41.97999954223633,46.03466796875,40.768001556396484,44.53266525268555,363343500,-0.016215047800994142,0.8558774077883748,4.024380820138114,40.11000061035156,1,0.0
TSLA,2020-03-02,47.41733169555664,49.5793342590332,45.77799987792969,49.574668884277344,302925000,0.11322034293215233,0.9870377066642327,4.042381014142718,33.41999816894531,1,0.0
TSLA,2020-03-03,53.66666793823242,53.798667907714844,47.740665435791016,49.70066833496094,386760000,0.0025416095259802596,0.9869178828814433,4.3536191667829245,36.81999969482422,1,0.0
TSLA,2020-03-04,50.930667877197266,51.10133361816406,48.31533432006836,49.96666717529297,225735000,0.0053520173720666975,0.9864849896183011,4.427000045776367,31.989999771118164,0,0.0
TSLA,2020-03-05,48.2513313293457,49.71666717529297,47.871334075927734,48.30266571044922,162790500,-0.033302230445070524,0.9703541646101945,4.181428636823382,39.619998931884766,0,0.0
TSLA,2020-03-06,46.0,47.133331298828125,45.61800003051758,46.89866638183594,189943500,-0.029066704869448956,0.9753924150812829,4.2423809596470425,41.939998626708984,0,0.0
TSLA,2020-03-09,40.35933303833008,44.20000076293945,40.33333206176758,40.53333282470703,256105500,-0.13572525720249962,1.041753655847154,4.425762176513672,54.459999084472656,1,0.0
TSLA,2020-03-10,43.96200180053711,44.53333282470703,40.53333282470703,43.02199935913086,233916000,0.061398023823663106,1.0296861925814744,4.300143105643136,47.29999923706055,0,0.0
TSLA,2020-03-11,42.68000030517578,43.571998596191406,40.866668701171875,42.28200149536133,199837500,-0.017200452670558586,1.029883555360934,4.21966688973563,53.900001525878906,0,0.0
TSLA,2020-03-12,38.72600173950195,39.633331298828125,36.41666793823242,37.369998931884766,283636500,-0.11617242301113506,1.0951818985336759,4.483333587646484,75.47000122070312,0,0.0
TSLA,2020-03-13,39.66666793823242,40.50466537475586,33.46666717529297,36.44133377075195,339604500,-0.0248505535904755,1.077041433045915,4.610809598650251,57.83000183105469,0,0.0
TSLA,2020-03-16,31.299999237060547,32.9913330078125,29.47800064086914,29.67133331298828,307342500,-0.18577806455584012,1.2700593096998447,4.776762008666992,82.69000244140625,0,0.0
TSLA,2020-03-17,29.333999633789062,31.456666946411133,26.399999618530273,28.68000030517578,359919000,-0.03341046380880208,1.2691770624098635,4.960809435163226,75.91000366210938,0,0.0
TSLA,2020-03-18,25.933332443237305,26.99066734313965,23.367332458496094,24.08133316040039,356793000,-0.1603440409986845,1.3196677532550063,4.8174285888671875,76.44999694824219,1,0.0
TSLA,2020-03-19,24.979999542236328,30.133333206176758,23.8973331451416,28.50933265686035,452932500,0.1838768421567878,1.6284924905824307,4.8866667066301614,72.0,0,0.0
TSLA,2020-03-20,29.213333129882812,31.799999237060547,28.38599967956543,28.50200080871582,424282500,-0.0002571736151377735,1.5065089562850553,4.770047460283552,66.04000091552734,1,0.0
TSLA,2020-03-23,28.906667709350586,29.46666717529297,27.366666793823242,28.952667236328125,246817500,0.015811747064244486,1.5138671129988035,4.487333025251116,61.59000015258789,1,0.0
TSLA,2020-03-24,31.81999969482422,34.24599838256836,31.600000381469727,33.66666793823242,343428000,0.16281749323562988,1.724988813131491,4.66642815726144,61.66999816894531,1,0.0
TSLA,2020-03-25,36.349998474121094,37.133331298828125,34.07400131225586,35.95000076293945,318340500,0.06782176450892674,1.7653674409021691,4.764380318777902,63.95000076293945,0,0.0
TSLA,2020-03-26,36.49266815185547,37.33333206176758,34.150001525878906,35.21066665649414,260710500,-0.020565621439638027,1.7644297461938119,4.799999237060547,61.0,0,0.0
TSLA,2020-03-27,33.66666793823242,35.0533332824707,32.935333251953125,34.29066848754883,215661000,-0.026128393930185068,1.6775596503199388,4.493570600237165,65.54000091552734,0,0.0
TSLA,2020-03-30,34.017333984375,34.44333267211914,32.7486686706543,33.47533416748047,179971500,-0.02377714859552571,1.6492769351231593,4.32890374319894,57.08000183105469,1,0.0
TSLA,2020-03-31,33.41666793823242,36.19733428955078,33.133331298828125,34.93333435058594,266572500,0.04355446239344318,1.666137688950399,4.354523250034878,53.540000915527344,0,0.0
TSLA,2020-04-01,33.599998474121094,34.26333236694336,31.67333221435547,32.104000091552734,200298000,-0.08099239055277141,1.62827570844593,4.168428148542132,57.060001373291016,0,0.0
TSLA,2020-04-02,32.068668365478516,32.95066833496094,29.760000228881836,30.29800033569336,297876000,-0.05625466454987249,1.64077395529486,3.8936188561575755,50.90999984741211,1,0.0
TSLA,2020-04-03,33.96666717529297,34.36600112915039,31.22599983215332,32.000667572021484,338431500,0.05619734693587186,1.4420106152815,3.686809403555734,46.79999923706055,1,0.0
TSLA,2020-04-06,34.08000183105469,34.733333587646484,33.19733428955078,34.41600036621094,223527000,0.0754775752334993,1.4536399009009706,3.5208093098231723,45.2400016784668,1,0.0
TSLA,2020-04-07,36.33333206176758,37.66666793823242,35.48933410644531,36.36333465576172,268797000,0.05658223700690801,1.2120553255817206,3.373523575919015,46.70000076293945,1,0.0
TSLA,2020-04-08,36.9466667175293,37.14733123779297,35.55533218383789,36.589332580566406,189840000,0.006214994497730331,0.997075032097429,3.041809218270438,43.349998474121094,1,0.0
TSLA,2020-04-09,37.4726676940918,38.345333099365234,37.14066696166992,38.20000076293945,204750000,0.04402015748241661,0.9975483686273451,2.9233807155064175,41.66999816894531,1,0.0
TSLA,2020-04-13,39.34400177001953,43.46666717529297,38.70199966430664,43.39666748046875,337131000,0.13603839302984921,1.1055243027483879,3.1495711462838307,41.16999816894531,1,0.0
TSLA,2020-04-14,46.597999572753906,49.45866775512695,46.1619987487793,47.32600021362305,458647500,0.09054457315006381,0.9737858530712317,3.2044760840279713,37.7599983215332,1,0.0
TSLA,2020-04-15,49.46666717529297,50.20866775512695,47.33333206176758,48.65533447265625,353655000,0.028088878270565276,0.9553918155993767,3.162762096949986,40.84000015258789,1,0.0
TSLA,2020-04-16,47.79600143432617,50.630001068115234,47.11466598510742,49.680667877197266,309868500,0.021073401625000487,0.9342624485578356,3.186476707458496,40.11000061035156,1,0.0
TSLA,2020-04-17,51.48533248901367,51.663333892822266,49.84400177001953,50.259334564208984,196923000,0.011647723586206471,0.9063628998552593,3.165571893964495,38.150001525878906,0,0.0
TSLA,2020-04-20,48.8466682434082,51.03799819946289,47.48066711425781,49.75733184814453,221199000,-0.009988248360573104,0.8925301130307782,3.2986195428030833,43.83000183105469,0,0.0
TSLA,2020-04-21,48.67466735839844,50.22200012207031,44.919334411621094,45.781333923339844,303136500,-0.07990777996173748,1.003422852685975,3.458524022783552,45.40999984741211,1,0.0
TSLA,2020-04-22,46.93199920654297,48.93333435058594,45.91400146484375,48.807334899902344,212482500,0.06609682849410836,0.9015236184940253,3.4508096149989536,41.97999954223633,0,0.0
TSLA,2020-04-23,48.50666809082031,48.93333435058594,46.87533187866211,47.04199981689453,198550500,-0.03616946277907396,0.8668356798790063,3.3699049268450056,41.380001068115234,1,0.0
TSLA,2020-04-24,47.387332916259766,48.71533203125,46.54533386230469,48.34333419799805,198180000,0.02766324531628772,0.8606434415696884,3.2343333108084544,35.93000030517578,1,0.0
TSLA,2020-04-27,49.17399978637695,53.29933166503906,49.0,53.25,310221000,0.10149622245552825,0.8930366331220696,3.3931427001953125,33.290000915527344,0,0.0
TSLA,2020-04-28,53.042667388916016,53.66666793823242,50.44599914550781,51.27466583251953,228330000,-0.037095477323576875,0.9328402291191004,3.3909999302455356,33.56999969482422,1,0.0
TSLA,2020-04-29,52.678001403808594,53.54666519165039,52.21066665649414,53.367332458496094,243240000,0.040812876924676944,0.9298658441202945,3.4395713806152344,31.229999542236328,0,0.0
TSLA,2020-04-30,57.01266860961914,57.987998962402344,50.900001525878906,52.12533187866211,427078500,-0.023272674923369818,0.9521877785743899,3.8204283033098494,34.150001525878906,0,0.0
