symbol,Date,Daily_Return,Volatility_14d,ATR_14d,VIX_Close,Target,Sentiment_Score
AAPL,2020-06-23,0.021344966097380347,0.3382375163718779,2.463990248102594,31.3700008392334,0,0.0
AAPL,2020-06-24,-0.017652111061481568,0.3492599040056121,2.557960664930436,33.84000015258789,1,0.0
AAPL,2020-06-25,0.01327571857813492,0.33788887032968207,2.5233475917012504,32.220001220703125,0,0.0
AAPL,2020-06-26,-0.030725785402675565,0.3741540772110746,2.6275283426333993,34.72999954223633,1,0.0
AAPL,2020-06-29,0.02304656187160048,0.363776244533237,2.5806305254274204,31.780000686645508,1,0.0
AAPL,2020-06-30,0.008347659693252352,0.35075932793809417,2.4975626975400087,30.43000030517578,0,0.0
AAPL,2020-07-01,-0.001891643869943893,0.2660873556100758,2.2568400357455007,28.6200008392334,0,0.0
AAPL,2020-07-02,0.0,0.2668926449534261,2.14002642323697,27.68000030517578,1,0.0
AAPL,2020-07-06,0.026750541978923792,0.2808943359028899,2.1152814074774966,27.940000534057617,0,0.0
AAPL,2020-07-07,-0.003102755485414943,0.26741574307375027,2.0491724259535573,29.43000030517578,1,0.0
AAPL,2020-07-08,0.023289947471912598,0.27770945530118435,2.1270470883227546,28.079999923706055,1,0.0
AAPL,2020-07-09,0.004300282234921404,0.2766843092143838,2.1677151028659867,29.260000228881836,1,0.0
AAPL,2020-07-10,0.0017491697918088356,0.2722061715834715,2.0585161088636466,27.290000915527344,0,0.0
AAPL,2020-07-13,-0.004613192114238607,0.2607979224060999,2.215133834223065,32.189998626708984,1,0.0
AAPL,2020-07-14,0.016548427685401768,0.2555622987881114,2.2151322139428666,29.520000457763672,1,0.0
AAPL,2020-07-15,0.006877379157977925,0.2352147381084824,2.2282842171824333,27.760000228881836,0,0.0
AAPL,2020-07-16,-0.012305102812525837,0.24470111886752965,2.225689613641227,28.0,0,0.0
AAPL,2020-07-17,-0.002020191474904509,0.18943114958127322,2.103338077667845,25.68000030517578,1,0.0
AAPL,2020-07-20,0.021074129920439333,0.18619050848086402,2.0836093395777318,24.459999084472656,0,0.0
AAPL,2020-07-21,-0.013801632360083582,0.2038215065983863,2.1536972891247097,24.84000015258789,1,0.0
AAPL,2020-07-22,0.0028091827723475404,0.2019356051309768,2.189001107339293,24.31999969482422,0,0.0
AAPL,2020-07-23,-0.04551630423786357,0.2942521528449377,2.4350875027824848,26.079999923706055,0,0.0
AAPL,2020-07-24,-0.0024773624928997595,0.27098501654155643,2.497905327706513,25.84000015258789,1,0.0
AAPL,2020-07-27,0.023700453589795778,0.2892639356600352,2.5458437133370038,24.739999771118164,0,0.0
AAPL,2020-07-28,-0.016427617422120955,0.27993473797824453,2.501542702981097,25.440000534057617,1,0.0
AAPL,2020-07-29,0.019168105908865307,0.2926581689913333,2.5245579152648037,24.100000381469727,1,0.0
AAPL,2020-07-30,0.012100155337705143,0.2973707486694031,2.611432398076206,24.760000228881836,1,0.0
AAPL,2020-07-31,0.1046887564211112,0.5313911481850939,2.9940622671024,24.459999084472656,1,0.0
AAPL,2020-08-03,0.02519754774599936,0.5352864805297075,3.1325075476486464,24.280000686645508,1,0.0
AAPL,2020-08-04,0.0066781907148065756,0.5353009476301042,3.1079337340480566,23.760000228881836,1,0.0
AAPL,2020-08-05,0.0036247300009382144,0.5273472896776986,3.0854353737246174,22.989999771118164,1,0.0
AAPL,2020-08-06,0.034889118762425175,0.5343586021121002,3.314389623527848,22.649999618530273,0,0.0
AAPL,2020-08-07,-0.022735676618419465,0.5528195044269286,3.3817869474136657,22.209999084472656,1,0.0
AAPL,2020-08-10,0.014534787297701746,0.5427249020163322,3.4699981783589107,22.1299991607666,0,0.0
AAPL,2020-08-11,-0.029739760366193857,0.5696648212545721,3.626027876558918,24.030000686645508,1,0.0
AAPL,2020-08-12,0.033234099863094446,0.5189763636542529,3.5321981766207804,22.280000686645508,1,0.0
AAPL,2020-08-13,0.0176976867750942,0.5130223282261583,3.4777183682904393,22.1299991607666,0,0.0
AAPL,2020-08-14,-0.0008913302706282655,0.5166368628259304,3.4554659138227217,22.049999237060547,0,0.0
AAPL,2020-08-17,-0.0026107235735789436,0.5038060158087015,3.494668465165003,21.350000381469727,1,0.0
AAPL,2020-08-18,0.008332780223650138,0.5043391270330665,3.495957133740581,21.510000228881836,1,0.0
AAPL,2020-08-19,0.0012546805718993692,0.5074882613358523,3.4317793881168766,22.540000915527344,1,0.0
AAPL,2020-08-20,0.0221895458261665,0.2992845364993932,2.910173315917509,22.719999313354492,1,0.0
AAPL,2020-08-21,0.051532435682123845,0.3458875945195682,2.9951024187036035,22.540000915527344,1,0.0
AAPL,2020-08-24,0.011960368543455502,0.34567265801685704,3.1649573032674536,22.3700008392334,0,0.0
AAPL,2020-08-25,-0.008203893527707895,0.35360839457964743,3.2559905520866415,22.030000686645508,1,0.0
AAPL,2020-08-26,0.013599113294550769,0.3348877705305002,3.086839014439817,23.270000457763672,0,0.0
AAPL,2020-08-27,-0.011954275512607415,0.3185123594796273,3.1040035966530946,24.469999313354492,0,0.0
AAPL,2020-08-28,-0.0016197548359899727,0.3200852598067036,2.971549323841917,22.959999084472656,1,0.0
AAPL,2020-08-31,0.03391218695449916,0.2890043462662501,3.149947042489181,26.40999984741211,1,0.0
AAPL,2020-09-01,0.03983241738098453,0.29955168684761063,3.278934163831646,26.1200008392334,0,0.0
AAPL,2020-09-02,-0.020718393503999732,0.32948082449856053,3.830073291524293,26.56999969482422,0,0.0
AAPL,2020-09-03,-0.08006082370598322,0.5040488880599638,4.449692899561116,33.599998474121094,1,0.0
AAPL,2020-09-04,0.0006618600497216853,0.5033946935023542,5.190672603189458,30.75,0,0.0
AAPL,2020-09-08,-0.06729492579772323,0.5870625421078928,5.6266956278471785,31.459999084472656,1,0.0
AAPL,2020-09-09,0.03988641157075734,0.6123561053146669,5.954015872269218,28.809999465942383,0,0.0
AAPL,2020-09-10,-0.0326455554124373,0.6209131662750836,6.322599042225646,29.709999084472656,0,0.0
AAPL,2020-09-11,-0.013128994208214118,0.5709960709119758,6.228113410540554,26.8700008392334,1,0.0
AAPL,2020-09-14,0.029999797928713212,0.5874038708812124,6.16448510189659,25.850000381469727,1,0.0
AAPL,2020-09-15,0.0015604941837394914,0.5880100135388221,6.331958413927957,25.59000015258789,0,0.0
AAPL,2020-09-16,-0.02951375557688618,0.5902266471245579,6.456263315098214,26.040000915527344,0,0.0
AAPL,2020-09-17,-0.015963558880634166,0.59100055080891,6.4449938943968705,26.459999084472656,0,0.0
AAPL,2020-09-18,-0.031719973423834924,0.5982363920324261,6.647836068533794,25.829999923706055,1,0.0
AAPL,2020-09-21,0.030325465983238376,0.5932626586847777,6.710075610624166,27.780000686645508,1,0.0
AAPL,2020-09-22,0.01571594537033172,0.5614721343310757,6.567220180327081,26.860000610351562,0,0.0
AAPL,2020-09-23,-0.041946158253431065,0.5746732734909885,6.176099898792249,28.579999923706055,1,0.0
AAPL,2020-09-24,0.01026879343327769,0.495282050426992,5.784286313439186,28.510000228881836,1,0.0
AAPL,2020-09-25,0.03751622477784533,0.5303691445977198,5.226731473871253,26.3799991607666,1,0.0
AAPL,2020-09-28,0.0238690091877638,0.4581942598689089,4.863351004646707,26.190000534057617,0,0.0
AAPL,2020-09-29,-0.00756794726334542,0.4245916074031535,4.545739577284597,26.270000457763672,1,0.0
AAPL,2020-09-30,0.015075813690725637,0.40489707724411467,4.243383592153665,26.3700008392334,1,0.0
AAPL,2020-10-01,0.00846217369207114,0.3998481981608362,4.013149389206549,26.700000762939453,0,0.0
AAPL,2020-10-02,-0.032280242840453055,0.4064588187381835,4.057533810809639,27.6299991607666,1,0.0
AAPL,2020-10-05,0.0307909253332177,0.42856487368103313,3.947270333115447,27.959999084472656,0,0.0
AAPL,2020-10-06,-0.028669278510206397,0.4274154156565501,3.96737944773968,29.479999542236328,1,0.0
AAPL,2020-10-07,0.016967002106248463,0.4249205586918587,3.891096288923719,28.059999465942383,0,0.0
AAPL,2020-10-08,-0.0009558645032362589,0.39468101097910635,3.6844404822258476,26.360000610351562,1,0.0
AAPL,2020-10-09,0.01739597659302028,0.38256828856356645,3.3370086083732104,25.0,1,0.0
AAPL,2020-10-12,0.06352044220007391,0.4561391608619287,3.6497657986242444,25.06999969482422,0,0.0
AAPL,2020-10-13,-0.026527228919559387,0.42716088103995103,3.6775045021879467,26.06999969482422,1,0.0
AAPL,2020-10-14,0.0007431992531279352,0.4285794384181515,3.5499045768740425,26.399999618530273,0,0.0
AAPL,2020-10-15,-0.00396074246835143,0.4097702853780295,3.430626004666284,26.969999313354492,0,0.0
AAPL,2020-10-16,-0.014000596584521019,0.40834096330144615,3.4098211936614615,27.40999984741211,0,0.0
AAPL,2020-10-19,-0.025541879372606657,0.42399521780861404,3.619250913233693,29.18000030517578,1,0.0
AAPL,2020-10-20,0.013191665700015953,0.4228998412442131,3.599140500320973,29.350000381469727,0,0.0
AAPL,2020-10-21,-0.005446262354417586,0.42249299288778097,3.62341198534823,28.649999618530273,0,0.0
AAPL,2020-10-22,-0.009583235527262146,0.39879782782510953,3.5457425516877654,28.110000610351562,0,0.0
AAPL,2020-10-23,-0.006133841842483889,0.37730404258076533,3.4514305996197794,27.549999237060547,1,0.0
AAPL,2020-10-26,8.695803642888578e-05,0.35496128738792676,3.411211146425714,32.459999084472656,1,0.0
AAPL,2020-10-27,0.013472269218889554,0.3522920869651636,3.435483539470018,33.349998474121094,0,0.0
AAPL,2020-10-28,-0.04631211492247578,0.40603243442222664,3.6913754112824253,40.279998779296875,1,0.0
AAPL,2020-10-29,0.037050395986994555,0.43203560682947806,3.9444945601889785,37.59000015258789,0,0.0
AAPL,2020-10-30,-0.056017917970823006,0.3825693263686209,3.9021924904188117,38.02000045776367,0,0.0
AAPL,2020-11-02,-0.0008268352580919069,0.37549521248431994,3.7371452064006356,37.130001068115234,1,0.0
AAPL,2020-11-03,0.015353542417706478,0.3865728258014528,3.6920691066213283,35.54999923706055,1,0.0
AAPL,2020-11-04,0.04083648074410773,0.4355245538371048,3.8376981579190925,29.56999969482422,1,0.0
AAPL,2020-11-05,0.03549373928025079,0.4614368442488874,3.9715393865204587,27.579999923706055,0,0.0
AAPL,2020-11-06,-0.0011362656570752527,0.44620393903304073,3.854709439929406,24.860000610351562,0,0.0
AAPL,2020-11-09,-0.01996791095703665,0.45242522464098206,4.035029785729141,25.75,0,0.0
AAPL,2020-11-10,-0.0030087002909763294,0.45199777049572565,4.118660782954256,24.799999237060547,1,0.0
AAPL,2020-11-11,0.03035252596334459,0.46717097887470815,4.133660146708313,23.450000762939453,0,0.0
AAPL,2020-11-12,-0.002343131021794176,0.46604075606390544,4.112396528919611,25.350000381469727,1,0.0
AAPL,2020-11-13,0.0004193190527075341,0.4660015967962597,3.982931029491087,23.100000381469727,1,0.0
AAPL,2020-11-16,0.008720311834193861,0.46438412145521596,3.990205463244684,22.450000762939453,0,0.0
AAPL,2020-11-17,-0.007564456438496792,0.4110515295313044,3.7275829764871085,22.709999084472656,0,0.0
AAPL,2020-11-18,-0.011391019138108027,0.3898682854221024,3.4566510311806797,23.84000015258789,1,0.0
AAPL,2020-11-19,0.005168072865194828,0.2856610668043012,3.0859111958443157,23.110000610351562,0,0.0
AAPL,2020-11-20,-0.010957586003785935,0.293772414409731,2.9557142929958595,23.700000762939453,0,0.0
AAPL,2020-11-23,-0.029742363926831494,0.3256562562812025,3.0331538274656578,22.65999984741211,1,0.0
AAPL,2020-11-24,0.01159403233460421,0.2792347200662284,2.9024782678639514,21.639999389648438,1,0.0
AAPL,2020-11-25,0.007467233491720959,0.2323401193992782,2.688382571835222,21.25,1,0.0
AAPL,2020-11-27,0.004826275970711391,0.23394208146660386,2.5765398816673377,20.84000015258789,1,0.0
AAPL,2020-11-30,0.021099665430500902,0.23486775380218303,2.468171856193748,20.56999969482422,1,0.0
AAPL,2020-12-01,0.030827306525992304,0.26365704915744576,2.534859882447371,20.770000457763672,1,0.0
AAPL,2020-12-02,0.002933679649827603,0.23499445906181116,2.4528899493178034,21.170000076293945,0,0.0
AAPL,2020-12-03,-0.0011376480164585479,0.2345961805969019,2.4257977171129324,21.280000686645508,0,0.0
AAPL,2020-12-04,-0.005612467646761932,0.23692001689388037,2.3994004647770737,20.790000915527344,1,0.0
AAPL,2020-12-07,0.012269836293093528,0.23937431851014812,2.363277706874871,21.299999237060547,1,0.0
AAPL,2020-12-08,0.005090971100090824,0.23543114513728822,2.3757823862893335,20.68000030517578,0,0.0
AAPL,2020-12-09,-0.020903748377730125,0.24975105746699597,2.5932148194357123,22.270000457763672,1,0.0
AAPL,2020-12-10,0.011988919113704366,0.2528987754282906,2.6953318456666975,22.520000457763672,0,0.0
AAPL,2020-12-11,-0.0067347855921597866,0.24903832090036201,2.7793872798230086,23.309999465942383,0,0.0
AAPL,2020-12-14,-0.0051467644981298966,0.20384685117689602,2.6362842013731296,24.719999313354492,1,0.0
AAPL,2020-12-15,0.05009035235744541,0.2796848158548864,2.8349610093077473,22.889999389648438,0,0.0
AAPL,2020-12-16,-0.0005472585115231521,0.28184330451427175,2.8509381515174033,22.5,1,0.0
AAPL,2020-12-17,0.006963213923997236,0.2816586193752906,2.872471543733682,21.93000030517578,0,0.0
AAPL,2020-12-18,-0.01585045026813725,0.28988710898143005,2.775217012157609,21.56999969482422,1,0.0
AAPL,2020-12-21,0.012395157335919116,0.26720642248660925,2.8057832860868044,25.15999984741211,1,0.0
AAPL,2020-12-22,0.0284646825161341,0.2877464346030332,3.0628138063564947,24.229999542236328,0,0.0
AAPL,2020-12-23,-0.006976024840656403,0.29124272759918196,3.068370805234543,23.309999465942383,1,0.0
AAPL,2020-12-24,0.007711990176037631,0.28757997464136104,3.143393243373564,21.530000686645508,1,0.0
AAPL,2020-12-28,0.03576601454066197,0.3141467508284632,3.3552709504571743,21.700000762939453,0,0.0
AAPL,2020-12-29,-0.013314971233271078,0.32614145467005007,3.5331065682134946,23.079999923706055,0,0.0
AAPL,2020-12-30,-0.008526728140727302,0.31019218652974934,3.3691647734605357,22.770000457763672,0,0.0
AAPL,2020-12-31,-0.007702588653160425,0.31511350004076877,3.3205378830640035,22.75,0,0.0
AAPL,2021-01-04,-0.024719348635559246,0.3370888118204523,3.6095220643943864,26.969999313354492,1,0.0
AAPL,2021-01-05,0.012363932275919698,0.33587521062325354,3.7137241331966258,25.34000015258789,0,0.0
AAPL,2021-01-06,-0.03366177556165628,0.3067279047237618,3.6129964411516844,25.06999969482422,1,0.0
AAPL,2021-01-07,0.03412343519257055,0.34017112856969745,3.8366836357903304,22.3700008392334,1,0.0
AAPL,2021-01-08,0.008631250646017996,0.340722604111196,3.8804505564249516,21.559999465942383,0,0.0
AAPL,2021-01-11,-0.023248986206708122,0.3495879891427631,3.920048372859784,24.079999923706055,0,0.0
AAPL,2021-01-12,-0.0013953736751339818,0.3461525528444868,3.7790298454668263,23.329999923706055,1,0.0
AAPL,2021-01-13,0.016226420242686723,0.3305550853856184,3.5553427429524507,22.209999084472656,0,0.0
AAPL,2021-01-14,-0.015127049257456338,0.335500304021939,3.596329237230077,23.25,0,0.0
AAPL,2021-01-15,-0.013730551407961422,0.33713653469002164,3.6463480114964404,24.34000015258789,1,0.0
AAPL,2021-01-19,0.005427248255128525,0.2920231542726792,3.396263628157185,23.239999771118164,1,0.0
AAPL,2021-01-20,0.03285626536870501,0.3287586218687333,3.41085360045216,21.579999923706055,1,0.0
AAPL,2021-01-21,0.036658231073152026,0.36360461573057457,3.761662047949233,21.31999969482422,1,0.0
AAPL,2021-01-22,0.01607360247236822,0.36541164646549495,3.8873976947438544,21.90999984741211,1,0.0
AAPL,2021-01-25,0.02768382552031623,0.3541322663957256,4.005492451755552,23.190000534057617,1,0.0
AAPL,2021-01-26,0.0016791768783843697,0.3541003619109467,3.9790944745632615,23.020000457763672,0,0.0
AAPL,2021-01-27,-0.007683581417588958,0.3114474720223501,3.92490957680225,37.209999084472656,0,0.0
AAPL,2021-01-28,-0.03498548552904379,0.3378717850519662,3.9478340902977322,30.209999084472656,0,0.0
AAPL,2021-01-29,-0.037420635025090854,0.37838906880173034,4.25904649689553,33.09000015258789,1,0.0
AAPL,2021-02-01,0.016520203917142817,0.3680615075317563,4.321566158363936,30.239999771118164,1,0.0
AAPL,2021-02-02,0.0063371259788596035,0.36771063523257896,4.275721371950492,25.559999465942383,0,0.0
AAPL,2021-02-03,-0.007778542427256285,0.3658417730483767,4.220148427817866,22.90999984741211,1,0.0
AAPL,2021-02-04,0.02575744371006139,0.3700665650552097,4.3048944814844115,21.770000457763672,0,0.0
AAPL,2021-02-05,-0.003097721074918125,0.3624083069155881,4.189740463256372,20.8700008392334,1,0.0
AAPL,2021-02-08,0.0010966095485789307,0.36290755518577356,4.208708666678901,21.239999771118164,0,0.0
AAPL,2021-02-09,-0.006573708575617898,0.3427936694883102,4.026218635205019,21.6299991607666,0,0.0
AAPL,2021-02-10,-0.004558638930041603,0.30564638102547576,3.675678988879711,21.989999771118164,0,0.0
AAPL,2021-02-11,-0.0019201171556115781,0.2961221491124847,3.522427723370152,21.25,1,0.0
AAPL,2021-02-12,0.0017759950714077988,0.26490419504938434,3.0564926176762603,19.969999313354492,0,0.0
AAPL,2021-02-16,-0.01610375115757534,0.26870902523735885,3.0769719728198957,21.459999084472656,0,0.0
AAPL,2021-02-17,-0.017644121713693228,0.27397868078002935,3.0655498273370805,21.5,0,0.0
AAPL,2021-02-18,-0.008636454471991462,0.23991092712402134,2.9318311362046816,22.489999771118164,1,0.0
AAPL,2021-02-19,0.0012333900126690889,0.18429903337352194,2.5867776107522715,22.049999237060547,0,0.0
AAPL,2021-02-22,-0.029798856587133327,0.20291536298068086,2.5747144571449954,23.450000762939453,0,0.0
AAPL,2021-02-23,-0.0011110552986247635,0.19775635571419498,3.002798324622355,23.110000610351562,0,0.0
AAPL,2021-02-24,-0.004052282163460985,0.19730397812863476,3.105292877012296,21.34000015258789,0,0.0
AAPL,2021-02-25,-0.03478248099921111,0.18378614104156193,3.2768005862937435,28.889999389648438,1,0.0
AAPL,2021-02-26,0.0022315142275541877,0.18836419844963073,3.436813415740336,27.950000762939453,1,0.0
AAPL,2021-03-01,0.05385103642121747,0.3243150612923241,3.7589254331770428,23.350000381469727,0,0.0
AAPL,2021-03-02,-0.020893493379539496,0.3315117059584446,3.8758049357313444,24.100000381469727,0,0.0
AAPL,2021-03-03,-0.024456555933499602,0.34075305991710514,3.9648553971185407,26.670000076293945,0,0.0
AAPL,2021-03-04,-0.015811983254155337,0.34170410035436133,4.12904324703357,28.56999969482422,1,0.0
AAPL,2021-03-05,0.010738369689532457,0.34879638216541686,4.305058586750702,24.65999984741211,0,0.0
AAPL,2021-03-08,-0.041673435088245836,0.3767489296249905,4.443504252435,25.469999313354492,1,0.0
AAPL,2021-03-09,0.04064980447568578,0.42935663135475355,4.5812548089084535,24.030000686645508,0,0.0
AAPL,2021-03-10,-0.00916663540072371,0.42944526308544906,4.531859664831936,22.559999465942383,1,0.0
AAPL,2021-03-11,0.016502563315776708,0.43867818816649656,4.623691748787393,21.90999984741211,0,0.0
AAPL,2021-03-12,-0.007625508948514992,0.4233431941555984,4.52142384479209,20.690000534057617,1,0.0
AAPL,2021-03-15,0.02445693573759522,0.43864079222145413,4.1916568871666176,20.030000686645508,1,0.0
AAPL,2021-03-16,0.01274293614791322,0.4419402370076044,4.1638272719886595,19.790000915527344,0,0.0
AAPL,2021-03-17,-0.006450617636283518,0.41355026936740724,3.9968569913186536,19.229999542236328,0,0.0
AAPL,2021-03-18,-0.033905108240220194,0.44149164133359264,4.037209165641667,21.579999923706055,0,0.0
AAPL,2021-03-19,-0.004480451655938356,0.36634736081117536,3.6949209313679168,20.950000762939453,1,0.0
AAPL,2021-03-22,0.028336022701145325,0.3821665885609324,3.706751019779841,18.8799991607666,0,0.0
AAPL,2021-03-23,-0.006888788488006892,0.36802577580956125,3.583609866234916,20.299999237060547,0,0.0
AAPL,2021-03-24,-0.01999349011102869,0.37203092646049907,3.4340324494274097,21.200000762939453,1,0.0
AAPL,2021-03-25,0.0041634281548714736,0.36946842711143346,3.3150659359126218,19.809999465942383,1,0.0
AAPL,2021-03-26,0.005141492539174841,0.31741456169854704,3.1307035945320814,18.860000610351562,1,0.0
AAPL,2021-03-29,0.001484868359702185,0.26712470124970666,2.8628538245987656,20.739999771118164,0,0.0
AAPL,2021-03-30,-0.01227438001852732,0.269575685455303,2.8496343443495484,19.610000610351562,1,0.0
AAPL,2021-03-31,0.01876557430887682,0.2724032039665434,2.876767733778686,19.399999618530273,1,0.0
