symbol,Date,Open,High,Low,Close,Volume,Daily_Return,Volatility_14d,ATR_14d,VIX_Close,Target,Sentiment_Score,Sentiment_Decay,RSI_14,MA20_ratio,Momentum_5d,VIX_log,Sentiment_3d_avg,News_count_7d
AAPL,2020-02-20,77.95576130740083,78.44384294584167,76.88777163956716,77.39276885986328,100566000.0,-0.0102591692032127,0.3041598419965061,1.809682945821646,15.5600004196167,0,0.0,0.0,49.046814221896156,0.0021740831895963766,-0.021088239548690324,2.744703545717899,0.0,0.0
AAPL,2020-02-21,76.98683382307465,77.42901329626612,75.0248329307541,75.64097595214844,129554000.0,-0.02263509800104,0.2531083606665585,1.713153823741701,17.079999923706055,0,0.0,0.0,37.86871651252613,-0.019451737720002978,-0.03638406995750043,2.8379081838935654,0.0,0.0
AAPL,2020-02-24,71.8257200728422,73.49776723386336,69.88546431842104,72.04801177978516,222195200.0,-0.0475002355156845,0.3267859762292074,1.9302136262796827,25.030000686645508,0,0.0,0.0,24.40235779352038,-0.06293438216139458,-0.0823818736868146,3.220075132876583,0.0,0.0
AAPL,2020-02-25,72.71734532445798,73.09911114776158,69.13644634923264,69.60761260986328,230673600.0,-0.0338718461431102,0.3102732959140162,2.024207091558052,27.850000381469727,1,0.0,0.0,18.878641696436404,-0.09180064201616008,-0.09692765064924724,3.32683298007059,0.0,0.0
AAPL,2020-02-26,69.23308803031283,71.97554423056066,69.22583954625632,70.71183776855469,198054800.0,0.0158635689012978,0.3191100455672226,2.118855497610592,27.559999465942383,0,0.0,0.0,27.720156891662157,-0.07384761023553478,-0.0956985505074408,3.31636542676746,0.0,0.0
AAPL,2020-02-27,67.92104419759342,69.10500967174747,65.95420576749399,66.08951568603516,320605600.0,-0.0653684337500709,0.3935632065223864,2.373284583899319,39.15999984741211,0,0.0,0.0,18.258435838456293,-0.1274783617154831,-0.14605050756479776,3.6676558137657853,0.0,0.0
AAPL,2020-02-28,62.1606861550344,67.27107285671417,61.94563554811998,66.05085754394531,426510000.0,-0.0005849360778114,0.3962929102045119,2.6425252984176617,40.11000061035156,1,0.0,0.0,18.19431511634633,-0.12101489622016713,-0.1267846995293921,3.691625694998904,0.0,0.0
AAPL,2020-03-02,68.20616489725688,72.83571844288954,67.10435128397388,72.20024108886719,341397200.0,0.0931007374254078,0.5925858972939133,2.994264284353396,33.41999816894531,0,0.0,0.0,50.26865194290184,-0.03763857589651859,0.0021128870224389473,3.5091544683780573,0.0,0.0
AAPL,2020-03-03,73.3745366413102,73.45426993984877,69.05667582944147,69.9072036743164,319475600.0,-0.0317594149267231,0.603748078486955,3.218803924342128,36.81999969482422,1,0.0,0.0,43.548022927474115,-0.06540190649350595,0.004303998560219124,3.606041167516616,0.0,0.0
AAPL,2020-03-04,71.62758575768213,73.30930003617219,70.82780458094045,73.14982604980469,219178400.0,0.0463846671738581,0.6326268877125998,3.330469657908977,31.989999771118164,0,0.0,0.0,53.92806267845059,-0.019619448729949987,0.03447779548920393,3.4654233468066336,0.0,0.0
AAPL,2020-03-05,71.40526750546559,72.37901937193944,70.41218881575878,70.77704620361328,187572800.0,-0.0324372589016941,0.6434453764928213,3.4595682424410845,39.619998931884766,0,0.0,0.0,46.96064951864084,-0.047135950619009215,0.07092699150416992,3.6793340143114133,0.0,0.0
AAPL,2020-03-06,68.13853526605345,70.26967845792626,67.95248589171815,69.83716583251953,226176800.0,-0.0132794517644869,0.6432073038157942,3.607301821697539,41.93999862670898,0,0.0,0.0,44.25950861911185,-0.05434305956748585,0.057324135209828375,3.736239992729591,0.0,0.0
AAPL,2020-03-09,63.72884532127841,67.19376061426469,63.54762585590985,64.31358337402344,286744800.0,-0.0790923055460542,0.7109797626730977,3.878096880723436,54.459999084472656,1,0.0,0.0,31.720666291106753,-0.12139584672760009,-0.10923312160601362,3.9974664704346083,0.0,0.0
AAPL,2020-03-10,66.96419096693461,69.21130840087326,65.08675341116529,68.94551849365234,285290000.0,0.0720211015562812,0.7899324690828462,4.131801144186423,47.29999923706055,0,0.0,0.0,47.38283030767628,-0.05245498153596569,-0.013756596317946679,3.856510279368089,0.0,0.0
AAPL,2020-03-11,67.02460213571918,67.95002595285474,65.6884040253017,66.55101013183594,255598800.0,-0.0347304424440126,0.7981796783773307,4.253304227191863,53.900001525878906,0,0.0,0.0,42.01974868235856,-0.07860468222004799,-0.09020959138680473,3.9871305062243927,0.0,0.0
AAPL,2020-03-12,61.8417392125565,65.23899909398826,59.92322879744106,59.97880172729492,418474000.0,-0.0987544500304598,0.883153992604473,4.554990010683495,75.47000122070312,1,0.0,0.0,30.641074453913248,-0.15848101814042911,-0.15256704052403747,4.323735242471457,0.0,0.0
AAPL,2020-03-13,64.00430027982446,67.6359379478289,61.119282212065336,67.16476440429688,370732000.0,0.1198083734595816,1.0358637468461451,4.690820338312536,57.83000183105469,0,0.0,0.0,49.70592618810966,-0.05010861767047977,-0.038266178135457074,4.057507703832839,0.0,0.0
AAPL,2020-03-16,58.46139441002403,62.60044418179931,57.99022457275424,58.52421951293945,322423600.0,-0.1286469917373021,1.1610108220985162,5.063097126384944,82.69000244140625,1,0.0,0.0,37.07852682622962,-0.16044032366177474,-0.09001774675522645,4.415098705258881,0.0,0.0
AAPL,2020-03-17,59.80483395038242,62.24525368604919,57.60362153116066,61.0975341796875,324056000.0,0.0439700809026439,1.1790470244605498,5.198234802855244,75.91000366210938,0,0.0,0.0,42.80838223894051,-0.1133613905992076,-0.11382878083203318,4.329548476271455,0.0,0.0
AAPL,2020-03-18,57.934642818544056,60.40647473225053,57.29433197423103,59.60186004638672,300233600.0,-0.0244801063313293,1.1528253930292542,5.13006124602637,76.44999694824219,0,0.0,0.0,40.44253297346051,-0.12323796898487692,-0.10441840133880953,4.336636892456721,0.0,0.0
AAPL,2020-03-19,59.7758272676577,61.09268759746544,58.62085583762495,59.14518356323242,271857200.0,-0.0076621179741517,1.152703922974245,4.926232278258248,72.0,0,0.0,0.0,39.65113073668626,-0.11811976919419992,-0.013898546487352559,4.276666119016055,0.0,0.0
AAPL,2020-03-20,59.72509337905043,60.8486561237764,55.09070998430256,55.39032745361328,401693200.0,-0.0634854079978431,1.0826448516427158,4.852881224010362,66.04000091552734,0,0.0,0.0,33.40218456439125,-0.16144640380603645,-0.1753067557835477,4.190260632915152,0.0,0.0
AAPL,2020-03-23,55.11004159498472,55.21152404138324,51.37208822817037,54.21360778808594,336752800.0,-0.0212441362891885,1.0807047072367666,4.825784446512906,61.59000015258789,1,0.0,0.0,31.48623110023175,-0.1680293609560678,-0.07365517662137211,4.12049952217643,0.0,0.0
AAPL,2020-03-24,57.11070131069981,59.84832336499044,56.61295251663222,59.65260696411133,287531200.0,0.1003253499985785,1.162068156902977,4.985257247587815,61.66999816894531,0,0.0,0.0,47.801310627432315,-0.07751516432633067,-0.023649517692917787,4.121797559312228,0.0,0.0
AAPL,2020-03-25,60.58768835145107,62.39988241978959,59.02920219006361,59.3239860534668,303602000.0,-0.0055089111334604,1.1584883438748863,5.030474604422106,63.95000076293945,1,0.0,0.0,47.09083252845387,-0.07444733008195767,-0.004662169816573747,4.158101539955101,0.0,0.0
AAPL,2020-03-26,59.565624014727966,62.503792458271775,59.52696298189895,62.44580459594727,252087200.0,0.0526232094328062,1.1882894197385916,5.055849325344239,61.0,0,0.0,0.0,54.53840931983465,-0.02296465565460897,0.055805406862692974,4.110873864173311,0.0,0.0
AAPL,2020-03-27,61.0709416804956,61.82481325258339,59.69367489036661,59.86039733886719,204216800.0,-0.0414024172449828,1.1531885728388294,4.803177163127878,65.54000091552734,1,0.0,0.0,48.35886521868212,-0.05885848466804883,0.0807012720586886,4.182660657239654,0.0,0.0
AAPL,2020-03-30,60.58527581752455,61.740247254497845,60.26149432911051,61.56869125366211,167976400.0,0.0285379648438406,1.1126494540123566,4.5876146551836525,57.08000183105469,0,0.0,0.0,52.62782895148463,-0.02384187570218474,0.13566858517009672,4.044453824687379,0.0,0.0
AAPL,2020-03-31,61.75959108899796,63.42438996368667,60.88973623938196,61.443058013916016,197002000.0,-0.0020405377666464,1.104766490925223,4.536010316323229,53.540000915527344,0,0.0,0.0,52.2713287548942,-0.01925308989155889,0.030014632065986202,3.980429055192082,0.0,0.0
AAPL,2020-04-01,59.56079401122782,60.0972038911912,57.78001201918498,58.210105895996094,176218400.0,-0.052617044503021,1.0432206230251508,4.32424350634724,57.060001373291016,1,0.0,0.0,43.5033961836334,-0.059644955259674295,-0.01877621905693938,4.044103369852844,0.0,0.0
AAPL,2020-04-02,58.072365060446906,59.234584992288006,57.241171415485205,59.181427001953125,165934000.0,0.0166864686295622,0.8945470022472786,3.919691888937871,50.90999984741211,0,0.0,0.0,46.77056383173706,-0.034914693367023075,-0.05227537086143952,3.930059364917036,0.0,0.0
AAPL,2020-04-03,58.66677342106095,59.3674871060243,57.7413457159516,58.33091354370117,129880000.0,-0.0143712901384396,0.7060667944352631,3.380520571690018,46.79999923706055,1,0.0,0.0,44.22880959274337,-0.03977562280636249,-0.025550846021079043,3.8458831866214758,0.0,0.0
AAPL,2020-04-06,60.62394928655553,63.5742000668219,60.256680497705005,63.41956329345703,201820400.0,0.0872376145102453,0.7777321417610596,3.4234958837066043,45.2400016784668,0,0.0,0.0,59.604890911229944,0.044760851948882685,0.03006190325159519,3.811981688349307,0.0,0.0
AAPL,2020-04-07,65.43230242458398,65.64977167238716,62.58111924629591,62.68501663208008,202887200.0,-0.0115823355323031,0.770546571117822,3.3710280423233745,46.70000076293945,1,0.0,0.0,57.18947389526916,0.03801281335698819,0.020213164160592045,3.8437441810118846,0.0,0.0
AAPL,2020-04-08,63.4848025037082,64.60353188066507,63.119952317554805,64.28942108154297,168895200.0,0.0255947040563089,0.7731360028813172,3.3315054343765538,43.34999847412109,1,0.0,0.0,61.19868182722926,0.0665776145670685,0.10443745277510375,3.769306668027498,0.0,0.0
AAPL,2020-04-09,64.92487082512187,65.2558970699064,63.95836739563788,64.75331115722656,161834800.0,0.0072156517803327,0.7031109500947235,3.0129042582904604,41.66999816894531,1,0.0,0.0,62.345765760368415,0.07003577404096868,0.09414920250384551,3.729781401492564,0.0,0.0
AAPL,2020-04-13,64.8306516969401,66.13301897916537,64.23141674512242,66.02428436279297,131022800.0,0.0196279260913836,0.6867255079391368,2.861715901761892,41.16999816894531,1,0.0,0.0,65.5429897522989,0.09206742368156978,0.1318918280497694,3.717709791306352,0.0,0.0
AAPL,2020-04-14,67.65526649113433,69.64868059310524,67.18409293567838,69.35872650146484,194994800.0,0.0505032681664467,0.5928793390201492,2.718121662719589,37.7599983215332,0,0.0,0.0,72.48036120023227,0.13703219277184578,0.09364875599231004,3.6312502968263773,0.0,0.0
AAPL,2020-04-15,68.23516945822269,69.18475770892147,67.8074941646766,68.72566986083984,131154400.0,-0.0091272817791951,0.5950820489242347,2.5881610989383224,40.84000015258789,1,0.0,0.0,69.55993390262978,0.11965344381760415,0.09636518506829872,3.709661997032701,0.0,0.0
AAPL,2020-04-16,69.43845862105105,69.63659364674618,68.22308052874929,69.27173614501953,157125200.0,0.0079455942049804,0.5641923823526691,2.4619972927377445,40.11000061035156,0,0.0,0.0,70.74399444664084,0.11972975197136025,0.07749821012009339,3.691625694998904,0.0,0.0
AAPL,2020-04-17,68.78847886393716,69.33455576393993,66.89654391550201,68.33180236816406,215250000.0,-0.013568791965712,0.5281403365780555,2.439560302941835,38.150001525878906,0,0.0,0.0,65.7077411397888,0.09639588759945153,0.05526344748994583,3.641525797727291,0.0,0.0
AAPL,2020-04-20,67.15992291899424,68.06118282102301,66.89413295001411,66.91345977783203,130015200.0,-0.0207566980699581,0.535956229826616,2.407975981693213,43.83000183105469,0,0.0,0.0,58.37284694477985,0.06380395619547752,0.01346739951247633,3.7803185562070047,0.0,0.0
AAPL,2020-04-21,66.75640021366904,66.99077762058634,64.1347578473476,64.84513854980469,180991600.0,-0.0309103913456969,0.5583819525789739,2.430930699474215,45.40999984741211,1,0.0,0.0,48.97831226321657,0.022281939187934027,-0.06507599229874572,3.815732341749633,0.0,0.0
AAPL,2020-04-22,66.11126755910753,67.14784486961675,65.77058148476895,66.71292114257812,116862400.0,0.0288037412602468,0.5010736923601229,2.3337635798371457,41.97999954223633,0,0.0,0.0,56.50488387144986,0.04590671620689456,-0.029286709352375206,3.7371933034881595,0.0,0.0
AAPL,2020-04-23,66.65734110784256,68.0781026916564,66.41571518879498,66.45437622070312,124814400.0,-0.0038754849502458,0.5035302148619379,2.310118860269904,41.380001068115234,1,0.0,0.0,55.23979938373849,0.03606233892740559,-0.04067113199557004,3.7227976981297513,0.0,0.0
AAPL,2020-04-24,66.97870028455014,68.38254612868516,66.93037215656294,68.37287902832031,126161200.0,0.0288694728131313,0.4984068090353906,2.3316923258348567,35.93000030517578,1,0.0,0.0,62.46333660589703,0.061070420440705285,0.0006011353240027439,3.5815726096190477,0.0,0.0
AAPL,2020-04-27,68.09017755648323,68.75223755503086,67.64317552817161,68.42121124267578,117087600.0,0.0007068916073498,0.3609694233806493,2.0363905761018937,33.290000915527344,0,0.0,0.0,62.633709208930775,0.05481365922765375,0.022532857661968775,3.5052570790885054,0.0,0.0
AAPL,2020-04-28,68.88270980207805,69.06392923095741,67.22032976851494,67.31214141845703,112004800.0,-0.0162094444701528,0.3657595429305213,1.9488867929841232,33.56999969482422,1,0.0,0.0,55.91845484831722,0.03314180401977538,0.03804453076706049,3.513632801901214,0.0,0.0
AAPL,2020-04-29,68.79815533490073,69.99178804731254,68.59519043374839,69.52303314208984,137280800.0,0.0328453630659058,0.3747249655880242,2.0032533201463028,31.229999542236328,1,0.0,0.0,64.75375054810954,0.06049979224439654,0.042122454711674084,3.4413791566371685,0.0,0.0
AAPL,2020-04-30,70.06185756526263,71.16608991336996,69.67284332982524,70.98970031738281,183064000.0,0.0210961333101711,0.3802830498878642,2.0279338270757026,34.150001525878906,0,0.0,0.0,69.31210489295393,0.07241941368749018,0.06824718482974435,3.5307626306984643,0.0,0.0
AAPL,2020-05-01,69.16541493960355,72.24614521202258,69.06876605288338,69.8468017578125,240616800.0,-0.0160994982999027,0.3871656388747408,2.1190607502968635,37.18999862670898,1,0.0,0.0,62.225752915131075,0.04672168708080197,0.021557125433926627,3.616039871010626,0.0,0.0
AAPL,2020-05-04,69.87097499683554,70.9631215704607,69.18233960605242,70.8350601196289,133568000.0,0.0141489422127458,0.3294977439334919,1.9873740170180068,35.970001220703125,1,0.0,0.0,65.77411445047427,0.05167816690267445,0.03527924795706583,3.582685291644233,0.0,0.0
AAPL,2020-05-05,71.2941362490643,72.72939466051092,71.1491592367676,71.89820098876953,147751200.0,0.0150086816803027,0.3300280970342415,2.011881317310418,33.61000061035156,1,0.0,0.0,69.30341460472857,0.060785823281294865,0.06813123863943815,3.5148236598968343,0.0,0.0
AAPL,2020-05-06,72.59891211487862,73.27063178737225,72.21472783850132,72.6399917602539,142333600.0,0.0103172368888651,0.3308097417368252,2.0089468659251213,34.119998931884766,1,0.0,0.0,71.6242780268283,0.06391702557729184,0.04483346708699654,3.529883691318811,0.0,0.0
AAPL,2020-05-07,73.26580616038919,73.73697961793019,72.96377378346223,73.39144897460938,115215200.0,0.0103449518116085,0.3221999166547745,1.913159438013576,31.440000534057617,1,0.0,0.0,73.9067268689103,0.06780561622500052,0.03383235379905458,3.448080984547571,0.0,0.0
AAPL,2020-05-08,74.05046319414457,75.19159993074032,73.72338371341871,75.13829803466797,133838400.0,0.0238018064020364,0.3074525345453632,1.9390509764407893,27.979999542236328,1,0.0,0.0,78.49825450092591,0.08502418329775516,0.07575860517140409,3.3314899528769466,0.0,0.0
AAPL,2020-05-11,74.64645469079235,76.81485582493812,74.4380900872954,76.32061004638672,145946400.0,0.0157351449612719,0.2498818619622186,1.9048185453267883,27.56999969482422,0,0.0,0.0,81.0428069715931,0.09396451813138154,0.07744116991633243,3.3167282139665804,0.0,0.0
AAPL,2020-05-12,77.00383559042835,77.45448015586908,75.3272624261115,75.44840240478516,162301200.0,-0.0114282058420581,0.2551213081949551,1.8922836460371824,33.040000915527344,0,0.0,0.0,73.7307194953544,0.07676303060819349,0.04937816756458435,3.4977189763624423,0.0,0.0
AAPL,2020-05-13,75.62767417091105,76.54834228640952,73.46169113408281,74.53741455078125,200622400.0,-0.012074316022179,0.2652785950187006,1.994016763856132,35.279998779296875,1,0.0,0.0,66.42457769840641,0.05936852492035233,0.026120911422866655,3.5633161965381612,0.0,0.0
AAPL,2020-05-14,73.77667808210235,75.0559160635201,73.05468108965971,74.99534606933594,158929200.0,0.0061436463997917,0.2481942669418188,1.9992356971331569,32.61000061035156,0,0.0,0.0,68.27050408263034,0.06155916566578675,0.02185400502559176,3.4846190085179267,0.0,0.0
AAPL,2020-05-15,72.7687943111998,74.59800522378177,72.73487156458532,74.55197143554688,166348400.0,-0.0059120286394724,0.2528571122544562,2.081479445553969,31.88999938964844,1,0.0,0.0,64.34269504163905,0.050657860287762195,-0.0078032989095726535,3.4622924618826887,0.0,0.0
AAPL,2020-05-18,75.87484151863012,76.6816307787651,75.18434194281018,76.30851745605469,135178400.0,0.02356136245205,0.2403200427517673,2.1019122941808086,29.299999237060547,0,0.0,0.0,71.80266525978793,0.06834015686294936,-0.00015844462360381506,3.377587489984132,0.0,0.0
AAPL,2020-05-19,76.32546668705436,77.17102150533867,75.83606375790906,75.86756134033203,101729600.0,-0.0057785962881089,0.2214927542636619,2.005863088364673,30.530000686645508,1,0.0,0.0,67.78920488823461,0.05403388621078836,0.005555570723659198,3.4187098292376317,0.0,0.0
AAPL,2020-05-20,76.72522965116472,77.41330397310716,76.68646396339064,77.34304809570312,111504800.0,0.0194481901000118,0.2194667209760292,1.99891207847146,27.989999771118164,0,0.0,0.0,73.53396653917433,0.06665647026307207,0.03764060722833951,3.3318472953500904,0.0,0.0
AAPL,2020-05-21,77.204952332668,77.74523944094076,76.52898900422082,76.76642608642578,102688800.0,-0.007455382525962,0.2050060728812027,1.8588314554415128,29.530000686645508,1,0.0,0.0,68.15720255367947,0.051229061508737725,0.023615865649215362,3.3854067190083033,0.0,0.0
AAPL,2020-05-22,76.50475370458611,77.34304783651851,76.40300024409417,77.26067352294922,81803200.0,0.0064383280780455,0.2022743791989823,1.7987790002998023,28.15999984741211,0,0.0,0.0,70.31968487875119,0.05159781228598094,0.03633307121521434,3.3379025258712374,0.0,0.0
AAPL,2020-05-26,78.37758347481825,78.5568683167511,76.68162339962899,76.73735046386719,125522000.0,-0.0067734726506957,0.2051779563871918,1.7974154557455242,28.01000022888184,1,0.0,0.0,64.96416770782524,0.038596838470043277,0.005619726632213329,3.3325615974434504,0.0,0.0
AAPL,2020-05-27,76.59440129810365,77.21705526702166,75.85544287582236,77.07168579101562,112945200.0,0.0043568786924155,0.2035898399223063,1.7966427123595656,27.6200008392334,1,0.0,0.0,66.8385983380125,0.03627778544008799,0.015871400495952148,3.318540178366135,0.0,0.0
AAPL,2020-05-28,76.74702903556799,78.36303980666368,76.47083369438819,77.10560607910156,133560800.0,0.0004401134831526,0.202235412133012,1.853444016259509,28.59000015258789,0,0.1174773722887039,0.1174773722887039,67.04410558843546,0.0314757879364945,-0.0030699852468670796,3.3530570116713276,0.039159124096234635,1.0
AAPL,2020-05-29,77.34788086093664,77.80821132778638,76.67434283627068,77.0304946899414,153532400.0,-0.0009741365508897,0.1804183589383194,1.805852411644134,27.51000022888184,1,0.3394265532493591,0.3394265532493591,65.99953399594409,0.026324107740529266,0.003439897061488173,3.314549583256434,0.15230130851268767,2.0
AAPL,2020-06-01,76.98445678308985,78.09894607051093,76.85362353528801,77.9778060913086,80791200.0,0.01229787508415,0.1758165824241255,1.7250350400427197,28.229999542236328,1,0.0,0.23759858727455135,72.28869523722224,0.03334835915404149,0.009281987014342574,3.340385226049894,0.23150083760420478,2.0
AAPL,2020-06-02,77.71129433668344,78.36302799682535,77.27034305104888,78.33879852294922,87642800.0,0.0046294253421019,0.165671363220775,1.6511398411869262,26.84000015258789,1,0.2899169524510701,0.2899169524510701,74.34955165257455,0.03299620204223636,0.020869212311885654,3.289893317788574,0.28898069765832685,3.0
AAPL,2023-01-03,,,,,,-0.0374047009519304,0.341575851476155,4.495126725851496,22.899999618530277,1,0.0,0.20294186671574904,43.907394013309776,-0.007938764075261907,-0.0215789570797833,3.131136893902127,0.24348580214712348,3.0
AAPL,2023-01-04,,,,,,0.010314094798429,0.3452561918901549,4.344819931485499,22.01000022888184,0,0.0,0.11596678098042804,50.37245606595404,-3.920804180398363e-05,-0.011922296010254851,3.0914969059373636,0.20294186671574907,3.0
AAPL,2023-01-05,,,,,,-0.0106046653625898,0.3442972597147158,4.169930659637542,22.459999084472656,1,0.0,0.02899169524510701,44.313265740835405,-0.01193185523220443,-0.02144728544708374,3.1117359085477254,0.11596678098042802,3.0
AAPL,2023-01-06,,,,,,0.0367943688212326,0.3509126713729915,4.044908876062233,21.1299991607666,1,0.0,0.0,62.41354090464964,0.022404106365903273,0.0022326125685652176,3.0506937919103403,0.04831949207517835,2.0
AAPL,2023-01-09,,,,,,0.0040885865201389,0.348375878531383,4.035776337258077,21.96999931335449,1,0.0,0.0,63.91727982304053,0.025142041263484908,0.0016930640625776316,3.0896778551427397,0.00966389841503567,1.0
AAPL,2023-01-10,,,,,,0.0044564543353824,0.3434378728172058,3.983802020136482,20.57999992370605,1,0.0,0.0,65.6458401190626,0.027447022311184982,0.04525449527506664,3.0243197266987147,0.0,1.0
AAPL,2023-01-11,,,,,,0.0211124930530315,0.3556689978531395,3.962027814149239,21.09000015258789,0,0.0,0.0,72.77516602950902,0.045087655606750425,0.05642634210518094,3.0487990017257656,0.0,0.0
AAPL,2023-01-12,,,,,,-0.0005994837952799,0.3398820351827302,3.84332768563282,18.82999992370605,1,0.0,0.0,72.28369793007575,0.04078410768227714,0.06710936939995293,2.9354513386173378,0.0,0.0
AAPL,2023-01-13,,,,,,0.0101192893908792,0.3257345815607386,3.710582045438578,18.350000381469727,1,0.0,0.0,75.50551524860087,0.046779410847646745,0.039654332947564264,2.90962959528912,0.0,0.0
AAPL,2023-01-17,,,,,,0.0087562046290281,0.3264321923297165,3.7372712209839887,19.36000061035156,0,0.0,0.0,78.05270038226077,0.05211338964204101,0.04448728240700328,2.963209113374854,0.0,0.0
AAPL,2023-01-18,,,,,,-0.0053699178439783,0.3201555850802146,3.7681792429307217,20.34000015258789,1,0.0,0.0,72.70283108833583,0.04267937872487023,0.034269297616083216,3.0125893981222767,0.0,0.0
AAPL,2023-01-19,,,,,,0.0004435777685938,0.2816175698395141,3.5799453652643587,20.520000457763672,1,0.0,0.0,72.88000301701125,0.040337379203032084,0.01333406801194248,3.0214000426107397,0.0,0.0
AAPL,2023-01-20,,,,,,0.0192208285639752,0.2695208688579339,3.534996662392928,19.850000381469727,1,0.0,0.0,79.52449945694553,0.05605009133490743,0.03343071337744985,2.9882040263508176,0.0,0.0
