symbol,Date,Open,High,Low,Close,Volume,Daily_Return,Volatility_14d,ATR_14d,VIX_Close,Target,Sentiment_Score,Sentiment_Decay,RSI_14,MA20_ratio,Momentum_5d,VIX_log,Sentiment_3d_avg,News_count_7d,Tweet_Volume,Tweet_Volume_7d_Avg,Tweet_Sentiment_Avg,Tweet_Sentiment_3d,Tweet_Toxic_Ratio,Tweet_Positive_Ratio,Tweet_Negative_Ratio
AAPL,2020-02-14,78.3933612458328,78.69270656111114,77.93711251400148,78.44406127929688,80113600.0,0.0002460937716406,0.3158131536069288,1.8578401268218967,13.68000030517578,0,0.0,0.0,59.41318854658375,0.0175946140431494,0.0153735271410564,2.615934934502575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-02-18,76.12899353565957,77.18875828805763,75.94794093607852,77.00770568847656,152531200.0,-0.0183104299916443,0.3080348419168008,1.87358720530235,14.829999923706056,1,0.0,0.0,46.970110699367964,-0.0009731702243459,-0.0079302887953137,2.696652151005273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-02-19,77.24912158938099,78.35233737517142,77.24912158938099,78.12300109863281,93984000.0,0.0144828367822757,0.3009321535601431,1.7947848716869967,14.380000114440918,0,0.0,0.0,55.479657883305805,0.0126916397492238,0.0125466130102089,2.66583836025124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-02-20,77.88403818760548,78.3716707670257,76.8170311225917,77.32156372070312,100566000.0,-0.0102591692032127,0.3041598419965061,1.809682945821646,15.5600004196167,0,0.0,0.0,49.04681422189616,0.0021740831895963,-0.0210882395486903,2.744703545717899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-02-21,76.91599243144344,77.35776502195542,74.95579692410486,75.57137298583984,129554000.0,-0.02263509800104,0.2531083606665585,1.713153823741701,17.079999923706055,0,0.0,0.0,37.86871651252613,-0.0194517377200029,-0.0363840699575004,2.8379081838935654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-02-24,71.75959476642028,73.43010258149737,69.82112528029087,71.98168182373047,222195200.0,-0.0475002355156845,0.3267859762292074,1.9302136262796827,25.030000686645508,0,0.0,0.0,24.40235779352038,-0.0629343821613945,-0.0823818736868146,3.220075132876583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-02-25,72.65038734565039,73.03180163978591,69.07278565467855,69.54351806640625,230673600.0,-0.0338718461431102,0.3102732959140162,2.024207091558052,27.850000381469727,1,0.0,0.0,18.878641696436404,-0.09180064201616,-0.0969276506492472,3.32683298007059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-02-26,69.1693328941365,71.90926363042658,69.16209108503992,70.64672088623047,198054800.0,0.0158635689012978,0.3191100455672226,2.118855497610592,27.559999465942383,0,0.0,0.0,27.72015689166216,-0.0738476102355347,-0.0956985505074408,3.31636542676746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-02-27,67.85852928583456,69.04140503149553,65.89350114490772,66.0286865234375,320605600.0,-0.0653684337500709,0.3935632065223864,2.373284583899319,39.15999984741211,0,0.0,0.0,18.258435838456293,-0.1274783617154831,-0.1460505075647977,3.667655813765785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-02-28,62.10348988405487,67.20917433611869,61.88863715289679,65.99008178710938,426510000.0,-0.0005849360778114,0.3962929102045119,2.6425252984176617,40.11000061035156,1,0.0,0.0,18.19431511634633,-0.1210148962201671,-0.1267846995293921,3.691625694998904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-03-02,68.14339616645945,72.76868922917748,67.0425965295844,72.13379669189453,341397200.0,0.0931007374254078,0.5925858972939133,2.994264284353396,33.41999816894531,0,0.0,0.0,50.26865194290184,-0.0376385758965185,0.0021128870224389,3.5091544683780573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-03-03,73.30699080209732,73.38665070115958,68.99310485052062,69.84284973144531,319475600.0,-0.0317594149267231,0.603748078486955,3.218803924342128,36.81999969482422,1,0.0,0.0,43.54802292747412,-0.0654019064935059,0.0043039985602191,3.606041167516616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-03-04,71.5616425276586,73.24180855249296,70.76259766156525,73.08248138427734,219178400.0,0.0463846671738581,0.6326268877125998,3.330469657908977,31.989999771118164,0,0.0,0.0,53.92806267845059,-0.0196194487299499,0.0344777954892039,3.4654233468066336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-03-05,71.33957264179317,72.31242862903635,70.3474076125405,70.71192932128906,187572800.0,-0.0324372589016941,0.6434453764928213,3.4595682424410845,39.619998931884766,0,0.0,0.0,46.96064951864084,-0.0471359506190092,0.0709269915041699,3.679334014311413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-03-06,68.07579124975517,70.2049720207652,67.88991319528947,69.77285766601562,226176800.0,-0.0132794517644869,0.6432073038157942,3.607301821697539,41.93999862670898,0,0.0,0.0,44.25950861911185,-0.0543430595674858,0.0573241352098283,3.736239992729591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-03-09,63.67016438238683,67.13188921300795,63.48911178224734,64.25436401367188,286744800.0,-0.0790923055460542,0.7109797626730977,3.878096880723436,54.459999084472656,1,0.0,0.0,31.72066629110676,-0.1213958467276,-0.1092331216060136,3.997466470434608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-03-10,66.9025978485406,69.14764840213388,65.02688714457042,68.8821029663086,285290000.0,0.0720211015562812,0.7899324690828462,4.131801144186423,47.29999923706055,0,0.0,0.0,47.38283030767628,-0.0524549815359656,-0.0137565963179466,3.856510279368089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-03-11,66.96291749628936,67.88748961967876,65.627949126833,66.48976135253906,255598800.0,-0.0347304424440126,0.7981796783773307,4.253304227191863,53.900001525878906,0,0.0,0.0,42.01974868235856,-0.0786046822200479,-0.0902095913868047,3.9871305062243927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-03-12,61.7848064103127,65.1789387030404,59.868062216126,59.923583984375,418474000.0,-0.0987544500304598,0.883153992604473,4.554990010683495,75.47000122070312,1,0.0,0.0,30.641074453913248,-0.1584810181404291,-0.1525670405240374,4.323735242471457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-03-13,63.94536649521935,67.57366022928257,61.06300489011421,67.10292053222656,370732000.0,0.1198083734595816,1.0358637468461451,4.690820338312536,57.83000183105469,0,0.0,0.0,49.70592618810966,-0.0501086176704797,-0.038266178135457,4.057507703832839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-03-16,58.40757346412376,62.54281272853614,57.93683739697829,58.470340728759766,322423600.0,-0.1286469917373021,1.1610108220985162,5.063097126384944,82.69000244140625,1,0.0,0.0,37.07852682622962,-0.1604403236617747,-0.0900177467552264,4.415098705258881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-03-17,59.74978006097213,62.1879532458274,57.55059398806874,61.041290283203125,324056000.0,0.0439700809026439,1.1790470244605498,5.198234802855244,75.91000366210938,0,0.0,0.0,42.80838223894051,-0.1133613905992076,-0.1138287808320331,4.329548476271455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-03-18,57.881318208922394,60.35087498179023,57.24159672400037,59.547000885009766,300233600.0,-0.0244801063313293,1.1528253930292542,5.13006124602637,76.44999694824219,0,0.0,0.0,40.44253297346051,-0.1232379689848769,-0.1044184013388095,4.336636892456721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-03-19,59.72081496454535,61.03646337436918,58.56690646649194,59.09075164794922,271857200.0,-0.0076621179741517,1.152703922974245,4.926232278258248,72.0,0,0.0,0.0,39.65113073668626,-0.1181197691941999,-0.0138985464873525,4.276666119016055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-03-20,59.67012006159394,60.79264863512061,55.04000233501268,55.3393440246582,401693200.0,-0.0634854079978431,1.0826448516427158,4.852881224010362,66.04000091552734,0,0.0,0.0,33.40218456439125,-0.1614464038060364,-0.1753067557835477,4.190260632915152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-03-23,55.059300920685246,55.16068993061355,51.324789145799386,54.163692474365234,336752800.0,-0.0212441362891885,1.0807047072367666,4.825784446512906,61.59000015258789,1,0.0,0.0,31.48623110023175,-0.1680293609560678,-0.0736551766213721,4.12049952217643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-03-24,57.05812501538411,59.79322680600636,56.56083445045727,59.59769058227539,287531200.0,0.1003253499985785,1.162068156902977,4.985257247587815,61.66999816894531,0,0.0,0.0,47.80131062743232,-0.0775151643263306,-0.0236495176929177,4.121797559312228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-03-25,60.53192162528101,62.3424476958278,58.97486994131572,59.26938247680664,303602000.0,-0.0055089111334604,1.1584883438748863,5.030474604422106,63.95000076293945,1,0.0,0.0,47.09083252845387,-0.0744473300819576,-0.0046621698165737,4.158101539955101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-03-26,59.510798931904375,62.44626304168301,59.47217348326275,62.388328552246094,252087200.0,0.0526232094328062,1.1882894197385916,5.055849325344239,61.0,0,0.0,0.0,54.53840931983465,-0.0229646556546089,0.0558054068626929,4.110873864173311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-03-27,61.014739603264104,61.76791740598874,59.638740277699725,59.8053092956543,204216800.0,-0.0414024172449828,1.1531885728388294,4.803177163127878,65.54000091552734,1,0.0,0.0,48.35886521868212,-0.0588584846680488,0.0807012720586886,4.182660657239654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-03-30,60.529524878595154,61.68343350383442,60.20604133587408,61.51203536987305,167976400.0,0.0285379648438406,1.1126494540123566,4.5876146551836525,57.08000183105469,0,0.0,0.0,52.62782895148463,-0.0238418757021847,0.1356685851700967,4.044453824687379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-03-31,61.70272385530984,63.365989810091186,60.83366995398601,61.38648223876953,197002000.0,-0.0020405377666464,1.104766490925223,4.536010316323229,53.540000915527344,0,0.0,0.0,52.2713287548942,-0.0192530898915588,0.0300146320659862,3.980429055192082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-04-01,59.50595387920076,60.04186986399155,57.726811528152915,58.15650939941406,176218400.0,-0.052617044503021,1.0432206230251508,4.32424350634724,57.060001373291016,1,0.0,0.0,43.5033961836334,-0.0596449552596742,-0.0187762190569393,4.044103369852844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-04-02,58.01891202578832,59.18006218576405,57.1884834576866,59.126953125,165934000.0,0.0166864686295622,0.8945470022472786,3.919691888937871,50.90999984741211,0,0.0,0.0,46.77056383173706,-0.034914693367023,-0.0522753708614395,3.930059364917036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-04-03,58.61277240805976,59.31284110700112,57.68819653151743,58.2772216796875,129880000.0,-0.0143712901384396,0.7060667944352631,3.380520571690018,46.79999923706055,1,0.0,0.0,44.22880959274337,-0.0397756228063624,-0.025550846021079,3.845883186621476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-04-06,60.568146275466354,63.515681414819454,60.20121554945302,63.36118698120117,201820400.0,0.0872376145102453,0.7777321417610596,3.4234958837066043,45.2400016784668,0,0.0,0.0,59.60489091122994,0.0447608519488826,0.0300619032515951,3.811981688349307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-04-07,65.3720644929947,65.58933353543772,62.52350615550967,62.6273078918457,202887200.0,-0.0115823355323031,0.770546571117822,3.3710280423233745,46.70000076293945,1,0.0,0.0,57.18947389526916,0.0380128133569881,0.020213164160592,3.8437441810118846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-04-08,63.42636197678972,64.54406151460887,63.061847651130236,64.23023986816406,168895200.0,0.0255947040563089,0.7731360028813172,3.3315054343765538,43.34999847412109,1,0.0,0.0,61.19868182722926,0.0665776145670685,0.1044374527751037,3.769306668027498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-04-09,64.86512738575412,65.19584902236409,63.89951332637289,64.6937255859375,161834800.0,0.0072156517803327,0.7031109500947235,3.0129042582904604,41.66999816894531,1,0.0,0.0,62.345765760368415,0.0700357740409686,0.0941492025038455,3.729781401492564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-04-13,64.77096719479518,66.07213548949194,64.17228391165321,65.9635009765625,131022800.0,0.0196279260913836,0.6867255079391368,2.861715901761892,41.16999816894531,1,0.0,0.0,65.5429897522989,0.0920674236815697,0.1318918280497694,3.717709791306352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-04-14,67.59297682109842,69.58455560243435,67.12223707141726,69.29486846923828,194994800.0,0.0505032681664467,0.5928793390201492,2.718121662719589,37.7599983215332,0,0.0,0.0,72.48036120023227,0.1370321927718457,0.09364875599231,3.631250296826377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-04-15,68.17235045630129,69.12106449233013,67.7450688913163,68.66239929199219,131154400.0,-0.0091272817791951,0.5950820489242347,2.5881610989383224,40.84000015258789,1,0.0,0.0,69.55993390262978,0.1196534438176041,0.0963651850682987,3.709661997032701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-04-16,69.3745539645896,69.57250664535655,68.16029439249986,69.2079849243164,157125200.0,0.0079455942049804,0.5641923823526691,2.4619972927377445,40.11000061035156,0,0.0,0.0,70.74399444664084,0.1197297519713602,0.0774982101200933,3.691625694998904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-04-17,68.72516946310567,69.27074378183441,66.83497575491855,68.26891326904297,215250000.0,-0.013568791965712,0.5281403365780555,2.439560302941835,38.150001525878906,0,0.0,0.0,65.7077411397888,0.0963958875994515,0.0552634474899458,3.641525797727291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-04-20,67.09812692651032,67.99855755048588,66.83258151937916,66.85189056396484,130015200.0,-0.0207566980699581,0.535956229826616,2.407975981693213,43.83000183105469,0,0.0,0.0,58.37284694477985,0.0638039561954775,0.0134673995124763,3.7803185562070047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-04-21,66.69495629705587,66.92911797835283,64.07572694243713,64.78545379638672,180991600.0,-0.0309103913456969,0.5583819525789739,2.430930699474215,45.40999984741211,1,0.0,0.0,48.97831226321657,0.022281939187934,-0.0650759922987457,3.815732341749633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-04-22,66.05040482183006,67.08602784822331,65.71003238672124,66.65150451660156,116862400.0,0.0288037412602468,0.5010736923601229,2.3337635798371457,41.97999954223633,0,0.0,0.0,56.50488387144986,0.0459067162068945,-0.0292867093523752,3.73719330348816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-04-23,66.59598944224571,68.0154433517939,66.35458591659604,66.3932113647461,124814400.0,-0.0038754849502458,0.5035302148619379,2.310118860269904,41.380001068115234,1,0.0,0.0,55.23979938373849,0.0360623389274055,-0.04067113199557,3.7227976981297513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-04-24,66.91705617630512,68.31960998543786,66.86877252729914,68.30995178222656,126161200.0,0.0288694728131313,0.4984068090353906,2.3316923258348567,35.93000030517578,1,0.0,0.0,62.46333660589703,0.0610704204407052,0.0006011353240027,3.581572609619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-04-27,68.02750920842628,68.68895986495261,67.58091858862758,68.35823822021484,117087600.0,0.0007068916073498,0.3609694233806493,2.0363905761018937,33.290000915527344,0,0.0,0.0,62.633709208930775,0.0548136592276537,0.0225328576619687,3.5052570790885054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-04-28,68.81930583953189,69.00035846269303,67.15845596472252,67.25018310546875,112004800.0,-0.0162094444701528,0.3657595429305213,1.9488867929841232,33.56999969482422,1,0.0,0.0,55.91845484831722,0.0331418040197753,0.0380445307670604,3.513632801901214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-04-29,68.73483476728254,69.92736888191205,68.53205667132409,69.45904541015625,137280800.0,0.0328453630659058,0.3747249655880242,2.0032533201463028,31.229999542236328,1,0.0,0.0,64.75375054810954,0.0604997922443965,0.042122454711674,3.4413791566371685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-04-30,69.99733575831296,71.10055118981447,69.60867977631433,70.92432403564453,183064000.0,0.0210961333101711,0.3802830498878642,2.0279338270757026,34.150001525878906,0,0.0,0.0,69.31210489295393,0.0724194136874901,0.0682471848297443,3.5307626306984643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-05-01,69.1017567929507,72.17965163700352,69.00519685948858,69.78251647949219,240616800.0,-0.0160994982999027,0.3871656388747408,2.1190607502968635,37.18999862670898,1,0.0,0.0,62.22575291513108,0.0467216870808019,0.0215571254339266,3.616039871010626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-05-04,69.80666159250394,70.89780288941466,69.11866006272429,70.76985931396484,133568000.0,0.0141489422127458,0.3294977439334919,1.9873740170180068,35.970001220703125,1,0.0,0.0,65.77411445047427,0.0516781669026744,0.0352792479570658,3.582685291644233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-05-05,71.2285148811078,72.66245223551824,71.08367131021836,71.83202362060547,147751200.0,0.0150086816803027,0.3300280970342415,2.011881317310418,33.61000061035156,1,0.0,0.0,69.30341460472857,0.0607858232812948,0.0681312386394381,3.5148236598968343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-05-06,72.53209353947886,73.20319497472518,72.14826285856589,72.57313537597656,142333600.0,0.0103172368888651,0.3308097417368252,2.0089468659251213,34.119998931884766,1,0.0,0.0,71.6242780268283,0.0639170255772918,0.0448334670869965,3.529883691318811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-05-07,73.19838637752463,73.66912625746833,72.89663193321505,73.32391357421875,115215200.0,0.0103449518116085,0.3221999166547745,1.913159438013576,31.440000534057617,1,0.0,0.0,73.9067268689103,0.0678056162250005,0.0338323537990545,3.448080984547571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-05-08,73.98228146501447,75.12236750357918,73.65550314168313,75.0691146850586,133838400.0,0.0238018064020364,0.3074525345453632,1.9390509764407893,27.979999542236328,1,0.0,0.0,78.49825450092591,0.0850241832977551,0.075758605171404,3.3314899528769466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-05-11,74.57774424961227,76.7441494175839,74.36957144120983,76.25035858154297,145946400.0,0.0157351449612719,0.2498818619622186,1.9048185453267883,27.56999969482422,0,0.0,0.0,81.0428069715931,0.0939645181313815,0.0774411699163324,3.3167282139665804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-05-12,76.93296900656856,77.38319884408511,75.25793879153254,75.37896728515625,162301200.0,-0.0114282058420581,0.2551213081949551,1.8922836460371824,33.040000915527344,0,0.0,0.0,73.7307194953544,0.0767630306081934,0.0493781675645843,3.4977189763624423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-05-13,75.55809041384309,76.47791143801962,73.39410026175051,74.46883392333984,200622400.0,-0.012074316022179,0.2652785950187006,1.994016763856132,35.279998779296875,1,0.0,0.0,66.42457769840641,0.0593685249203523,0.0261209114228666,3.563316196538161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-05-14,73.70877656980059,74.98683718466037,72.98744407851115,74.92632293701172,158929200.0,0.0061436463997917,0.2481942669418188,1.9992356971331569,32.61000061035156,0,0.0,0.0,68.27050408263034,0.0615591656657867,0.0218540050255917,3.4846190085179267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-05-15,72.70180935336562,74.52933644505968,72.66791783323735,74.48334503173828,166348400.0,-0.0059120286394724,0.2528571122544562,2.081479445553969,31.88999938964844,1,0.0,0.0,64.34269504163905,0.0506578602877621,-0.0078032989095726,3.4622924618826887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-05-18,75.80498930633232,76.61103581678174,75.11512542110488,76.23826599121094,135178400.0,0.02356136245205,0.2403200427517673,2.1019122941808086,29.299999237060547,0,0.0,0.0,71.80266525978793,0.0683401568629493,-0.0001584446236038,3.377587489984132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-05-19,76.25521336264156,77.0999898949941,75.76626090152799,75.7977294921875,101729600.0,-0.0057785962881089,0.2214927542636619,2.005863088364673,30.530000686645508,1,0.0,0.0,67.78920488823461,0.0540338862107883,0.0055555707236591,3.418709829237632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-05-20,76.65460086911052,77.34204178986873,76.61587086677298,77.2718505859375,111504800.0,0.0194481901000118,0.2194667209760292,1.99891207847146,27.989999771118164,0,0.0,0.0,73.53396653917433,0.066656470263072,0.0376406072283395,3.3318472953500904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,2020-05-21,77.1338698714014,77.67365953830173,76.45852890117943,76.69574737548828,102688800.0,-0.007455382525962,0.2050060728812027,1.8588314554415128,29.530000686645508,1,0.0,0.0,68.15720255367947,0.0512290615087377,0.0236158656492153,3.385406719008304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
